2026-04-05 12:45:30,831 - INFO - Use pytorch device_name: cuda:0
2026-04-05 12:45:30,831 - INFO - Load pretrained SentenceTransformer: shibing624/text2vec-base-chinese
2026-04-05 12:45:36,475 - INFO - Law retriever initialized. Total records: 45199
2026-04-05 12:45:36,478 - INFO - Start running deepseek_v3 with retrieval on task 1_1
2026-04-05 12:45:44,872 - WARNING - [1_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [631] is not enough (request id: 2026040512454033048474461114421)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:57:49,249 - WARNING - [3_5] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [664] is not enough (request id: 202604051357484080842723366215)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:57:56,372 - WARNING - [3_5] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [649] is not enough (request id: 2026040513575553020504141239369)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:57:58,907 - WARNING - [3_5] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [674] is not enough (request id: 2026040513575735912701661680106)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:58:13,591 - WARNING - [3_5] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [668] is not enough (request id: 2026040513580865647958029561582)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:58:16,612 - WARNING - [3_5] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [705] is not enough (request id: 2026040513581041655177042755907)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:58:16,784 - WARNING - [3_5] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [687] is not enough (request id: 2026040513581060271755705187461)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:58:18,651 - WARNING - [3_5] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [764] is not enough (request id: 2026040513581262208055594978545)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:58:30,712 - WARNING - [3_5] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [672] is not enough (request id: 2026040513582520632452300785262)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:58:38,087 - WARNING - [3_5] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [637] is not enough (request id: 2026040513583188840346620807745)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:58:39,389 - WARNING - [3_5] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [679] is not enough (request id: 2026040513583414386534959449612)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:58:46,744 - WARNING - [3_5] attempt 2 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [679] is not enough (request id: 2026040513584269501178934594615)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:58:53,660 - INFO - Start running deepseek_v3 with retrieval on task 3_6
2026-04-05 13:59:05,394 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [694] is not enough (request id: 2026040513585612401685440511927)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:59:18,617 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [797] is not enough (request id: 2026040513590932694085991340756)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:59:43,416 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [783] is not enough (request id: 2026040513593980991908371489002)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 13:59:51,257 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [985] is not enough (request id: 2026040513594721328997355289761)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:00:42,836 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [766] is not enough (request id: 2026040514003115091823036751411)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:01:07,595 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [735] is not enough (request id: 2026040514010258749854604721954)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:01:11,241 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [751] is not enough (request id: 2026040514010683508027898774724)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:01:33,170 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [703] is not enough (request id: 2026040514012833380373666148129)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:01:38,733 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [726] is not enough (request id: 2026040514013264396269601240444)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:01:47,586 - WARNING - [3_6] attempt 2 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [726] is not enough (request id: 202604051401426538116133361806)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:02:23,416 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [899] is not enough (request id: 2026040514021247902777874310320)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:02:27,697 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [721] is not enough (request id: 2026040514022448894180802076860)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:03:04,311 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [780] is not enough (request id: 2026040514025794192681358467847)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:03:09,742 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [711] is not enough (request id: 2026040514030096099048675087585)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:04:33,646 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [765] is not enough (request id: 2026040514041359868898500235167)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:04:51,718 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [809] is not enough (request id: 2026040514044520527652416325931)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:05:15,436 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [790] is not enough (request id: 2026040514050954502407237085007)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:05:28,650 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [740] is not enough (request id: 2026040514052478177794445079660)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:05:43,914 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [709] is not enough (request id: 2026040514053661676565365779799)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:05:52,950 - WARNING - [3_6] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [717] is not enough (request id: 2026040514054926820142462109323)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:06:08,906 - INFO - Start running deepseek_v3 with retrieval on task 4_1
2026-04-05 14:11:16,926 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [6317] is not enough (request id: 202604051409271414162522876113)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:12:19,863 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [3685] is not enough (request id: 2026040514095374198565942268137)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:13:18,041 - WARNING - [4_1] attempt 2 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [6317] is not enough (request id: 2026040514112035113657174923323)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:14:21,341 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1384] is not enough (request id: 2026040514133693477060158189023)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:15:05,034 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1411] is not enough (request id: 2026040514142749062003045613458)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:15:09,752 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1383] is not enough (request id: 2026040514143697681132751300893)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:15:31,010 - WARNING - [4_1] attempt 2 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1383] is not enough (request id: 2026040514151311052495483445242)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:17:50,525 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1390] is not enough (request id: 2026040514171245038215325429251)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:18:27,447 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1571] is not enough (request id: 2026040514175110370697657107564)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:18:44,493 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1408] is not enough (request id: 2026040514181231266542591541518)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:19:22,149 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1362] is not enough (request id: 20260405141856166780506073531)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:20:15,914 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1349] is not enough (request id: 2026040514194916825566269971037)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:20:46,126 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1487] is not enough (request id: 2026040514200294904782795452628)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:21:42,865 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1413] is not enough (request id: 2026040514211892684032584013802)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:21:50,904 - WARNING - [4_1] attempt 1 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:00,157 - WARNING - [4_1] attempt 1 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:01,407 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1342] is not enough (request id: 2026040514212998737418168417809)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:22:04,907 - WARNING - [4_1] attempt 2 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:05,067 - WARNING - [4_1] attempt 1 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:05,958 - WARNING - [4_1] attempt 1 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:06,085 - WARNING - [4_1] attempt 1 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:13,008 - WARNING - [4_1] attempt 2 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:15,295 - WARNING - [4_1] attempt 1 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:22,195 - WARNING - [4_1] attempt 2 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:22,289 - WARNING - [4_1] attempt 1 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:23,439 - WARNING - [4_1] attempt 2 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:26,936 - WARNING - [4_1] attempt 3 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:27,109 - WARNING - [4_1] attempt 2 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:28,115 - WARNING - [4_1] attempt 2 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:35,065 - WARNING - [4_1] attempt 3 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:37,344 - WARNING - [4_1] attempt 2 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:22:41,256 - WARNING - [4_1] attempt 2 failed: [WinError 10060] 由于连接方在一段时间后没有正确答复或连接的主机没有反应，连接尝试失败。
2026-04-05 14:23:10,130 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1486] is not enough (request id: 2026040514224692892114227105594)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:23:14,444 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1422] is not enough (request id: 2026040514230025607575163785738)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:24:00,574 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1396] is not enough (request id: 2026040514232267715013521105920)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:24:26,234 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1365] is not enough (request id: 2026040514234684194701318970646)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:26:41,934 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1377] is not enough (request id: 202604051426065079558741964837)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:27:27,005 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1356] is not enough (request id: 202604051426514273766805461986)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:27:45,172 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1367] is not enough (request id: 2026040514270541941910387298508)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:28:10,017 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1425] is not enough (request id: 2026040514272324989373776931722)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:28:17,727 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1495] is not enough (request id: 2026040514272883869515564931510)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:30:11,600 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1403] is not enough (request id: 2026040514293226185021033928050)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:30:37,557 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1355] is not enough (request id: 2026040514300082071394383155821)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:31:03,490 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1415] is not enough (request id: 2026040514302428949337547424223)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:31:20,218 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1501] is not enough (request id: 202604051430448994582424902122)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:31:21,052 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1347] is not enough (request id: 2026040514304484477315372995556)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:31:33,125 - WARNING - [4_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1415] is not enough (request id: 202604051430592833728189097310)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:31:48,153 - WARNING - [4_1] 2/500 items failed
2026-04-05 14:31:48,159 - INFO - Start running deepseek_v3 with retrieval on task 4_2
2026-04-05 14:32:09,793 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [684] is not enough (request id: 2026040514320184676775498161461)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:32:29,962 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [684] is not enough (request id: 2026040514322487102215000409998)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:32:55,655 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [693] is not enough (request id: 2026040514324421384458486254686)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:33:18,541 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [685] is not enough (request id: 2026040514331017821844823823709)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:33:36,550 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [648] is not enough (request id: 2026040514332642982014087459701)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:33:39,683 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [699] is not enough (request id: 2026040514333233210680753644625)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:34:03,044 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [688] is not enough (request id: 2026040514335162319529570567681)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:34:08,022 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [753] is not enough (request id: 2026040514340091757397988995019)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:34:31,226 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [682] is not enough (request id: 2026040514342349066855011945196)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:34:32,911 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [671] is not enough (request id: 202604051434277879463378300956)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:34:41,215 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [678] is not enough (request id: 2026040514343586194481993705671)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:34:44,164 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [648] is not enough (request id: 2026040514343743019340112512825)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:34:46,789 - WARNING - [4_2] attempt 2 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [678] is not enough (request id: 2026040514344456998978238763344)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:35:01,130 - WARNING - [4_2] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [693] is not enough (request id: 202604051434566158508904232725)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:35:12,699 - INFO - Start running deepseek_v3 with retrieval on task 5_1
2026-04-05 14:35:33,539 - WARNING - [5_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1174] is not enough (request id: 2026040514352145582703331831150)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:35:57,370 - WARNING - [5_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1325] is not enough (request id: 2026040514353838900445100850588)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
2026-04-05 14:36:07,234 - WARNING - [5_1] attempt 1 failed: API returned unexpected response: {'error': {'message': 'user [31] quota [5] preConsumedQuota [1033] is not enough (request id: 2026040514355566873960460910284)', 'localized_message': 'Unknown error', 'type': 'shell_api_error', 'param': '', 'code': 'upstream_insufficient_user_quota'}}
